Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature;;;;;;;;;
"spotify:track:2sG6jc5DrpPmEnMkWdaEPq,""Te Acuerdas de Mí"",""Te Acuerdas de Mí"",""Plan B"",2017-07-14,214346,57,false,,2026-03-12T13:47:23Z,""reggaeton"",""Pina Records"",0.894,0.712,5,-5.762,0,0.0857,0.27,0,0.0915,0.676,90.013,4";;;;;;;;;
"spotify:track:2qeeRyIwPBqC89Do4Tg3s6,""Zapatito Roto (feat. Tego Calderon)"",""Zapatito Roto (feat. Tego Calderon)"",""Plan B";"Tego Calderón"",2013-06-07,246783,53,false,,2026-03-12T13:38:38Z,""reggaeton,hip hop latino"",""Pina Records"",0.782,0.763,2,-5.059,1,0.348,0.0421,0,0.0869,0.614,190.019,4";;;;;;;;
"spotify:track:0Sr7ssScx54yxdM2ols7nW,""Q U E V A S H A C E R H O Y ?"",""PRIMERA MUSA"",""Omar Courtz";"De La Rose"",2024-09-20,224022,84,true,,2026-03-11T23:16:05Z,"""",""Mr.305 Records / Rimas Entertainment LLC."",0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,4";;;;;;;;
"spotify:track:0vnrhysrKKRdNYFKLAGzRc,""Loca"",""Loca"",""KHEA";Duki;Cazzu;Omar Varela;"MYKKA"",2017-11-22,246382,76,true,,2026-03-11T23:11:24Z,""trap argentino,trap,trap latino,turreo,rkt"",""MUEVA"",0.834,0.753,8,-3.011,1,0.0486,0.342,0,0.108,0.462,113.058,4";;;;;
"spotify:track:0a0JiZejbYYem1W31fldde,""En Las Noches Frias"",""Real G 4 Life"",""Ñengo Flow"",2011-05-14,255905,78,false,,2026-03-11T22:33:02Z,""reggaeton,trap latino"",""Real G 4 Life"",0.529,0.706,5,-6.716,0,0.207,0.0309,0,0.0944,0.849,76.831,4";;;;;;;;;
"spotify:track:6d8owCU2kQ63h5bB8YYjv3,""Pam Pam"",""Juntos Otra Vez"",""Wisin & Yandel"",2018-12-14,227400,78,false,,2026-03-11T12:12:20Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.87,0.686,10,-6.396,1,0.096,0.119,0,0.256,0.76,95.016,4";;;;;;;;;
"spotify:track:5BrVJGkFTBPAMRl5hIE9A7,""Cositas Que Haciamos"",""Cositas Que Haciamos"",""Farruko"",2011-11-12,242306,75,false,,2026-03-11T10:30:21Z,""reggaeton,trap latino"",""Farruko"",0.658,0.816,1,-5.709,1,0.0466,0.103,0.00000497,0.103,0.519,161.97,4";;;;;;;;;
"spotify:track:0MIcPSq9n2z5H8TAfEstri,""Quiero Repetir"",""Odisea"",""Ozuna";"J Balvin"",2017-08-25,200986,70,false,,2026-03-04T21:46:24Z,""reggaeton,trap latino,Música latina,urbano latino"",""VP Records Corp/Dimelo Vi"",0.608,0.753,0,-4.748,0,0.368,0.103,0,0.0996,0.482,97.626,4";;;;;;;;
"spotify:track:3wsHE9iypGYLWLe3nypsMe,""Pegao"",""Pegao"",""Wisin & Yandel"",2006-01-01,234320,68,false,,2026-03-02T17:22:52Z,""reggaeton,urbano latino"",""Machete Music"",0.788,0.673,3,-9.272,1,0.27,0.556,0,0.348,0.818,96.053,4";;;;;;;;;
"spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,""Downtown"",""Downtown"",""Anitta";"J Balvin"",2017-11-19,193456,81,false,,2026-03-01T18:37:07Z,""pop brasileño,funk pop,funk brasileño,funk carioca,reggaeton,Música latina"",""WM Brazil"",0.775,0.679,4,-4.985,0,0.135,0.18,0.0000726,0.068,0.619,166.008,4";;;;;;;;
"spotify:track:1r5mgtowxhqse44YVzCk6x,""Stupid Love Story"",""Apa y Can"",""Canserbero";"Apache"",2012-12-31,286466,75,false,,2026-02-19T21:10:27Z,""hip hop latino,rap"",""Fundacion El Canserbero"",0.756,0.532,8,-8.593,1,0.37,0.501,0,0.509,0.547,93.998,4";;;;;;;;
"spotify:track:0IBhXEEKXhv0bdpboaw5M3,""Sabanas Blancas"",""Frenia"",""La Santa Grifa"",2023-07-14,254000,81,true,,2026-02-18T19:55:59Z,""hip hop mexicano,hip hop latino,sierreño triste"",""La Santa Grifa"",0.743,0.537,1,-10.633,1,0.123,0.18,0,0.326,0.602,135.005,3";;;;;;;;;
"spotify:track:7LABrQFfRYcZUqUwng0Heb,""Encantadora"",""Dangerous"",""Yandel"",2015-11-06,240092,82,false,,2026-02-16T17:35:57Z,""reggaeton,urbano latino"",""Sony Music Latin"",0.662,0.874,8,-4.509,1,0.0471,0.147,0,0.141,0.926,169.943,4";;;;;;;;;
"spotify:track:7LQKuOaqJrNgVIGLFnfvdn,""Million Dollar Man"",""Born To Die - The Paradise Edition"",""Lana Del Rey"",2012-01-01,231573,65,false,,2026-02-14T16:40:32Z,"""",""Polydor Records"",0.382,0.589,6,-5.991,1,0.0359,0.484,0,0.131,0.511,65.627,4";;;;;;;;;
"spotify:track:6a9g8wT59D7UgBrLSOvc7J,""Fuego"",""Error 93"",""Cazzu"",2019-06-03,129039,47,false,,2026-02-09T17:44:40Z,""trap argentino,trap latino,turreo"",""Rimas Entertainment LLC"",0.489,0.24,9,-13.928,0,0.124,0.902,0.0000208,0.136,0.0525,139.115,4";;;;;;;;;
"spotify:track:2PUdyEnqZUh3zICKE4Fu8N,""Besalo"",""El Androide"",""El Alfa";"Rauw Alejandro"",2020-05-15,163265,72,true,,2026-02-09T17:38:50Z,""dembow,urbano latino,Música latina,reggaeton,trap latino"",""EL JEFE RECORDS LLC"",0.765,0.79,4,-2.129,0,0.0488,0.394,0.000487,0.142,0.613,147.03,4";;;;;;;;
"spotify:track:6vA94HEu4bIXJ3uq5EvA1h,""Vas a Querer Volver - Bonus Track"",""JonTrapVolta"",""Jon Z";"Ñengo Flow"",2017-11-24,230590,70,true,,2026-02-09T17:23:40Z,""trap latino,trap,dembow,reggaeton"",""CFD Distro"",0.932,0.656,8,-4.368,1,0.214,0.0927,0,0.32,0.293,127.03,4";;;;;;;;
"spotify:track:485JmpoH8UEc14UJeSwJXT,""Fantasías"",""Maldade$"",""Cazzu"",2017-10-25,201036,52,false,,2026-02-09T17:19:36Z,""trap argentino,trap latino,turreo"",""Cazzu"",0.83,0.521,11,-8.571,0,0.0494,0.263,0.000068,0.149,0.359,117,4";;;;;;;;;
"spotify:track:3b5lTXq9xEWvMiKOVJQh97,""Puedo Ser"",""Puedo Ser"",""Cazzu";"Maikel Delacalle"",2018-08-17,198889,60,true,,2026-02-09T17:13:52Z,""trap argentino,trap latino,turreo"",""Cazzu"",0.905,0.635,1,-6.96,0,0.095,0.163,0,0.13,0.723,124.973,4";;;;;;;;
"spotify:track:5hKjEpYrJIJs6uPl7zw6Y6,""No Te Hagas"",""No Te Hagas"",""Jory Boy";"Bad Bunny"",2017-03-11,233250,80,false,,2026-02-09T17:10:10Z,""reggaeton,trap latino,Música latina,urbano latino"",""Young Boss Entertainment"",0.748,0.69,0,-3.812,0,0.0477,0.0353,0,0.315,0.433,131.972,4";;;;;;;;
"spotify:track:6xP8vlX3SozwZTNDIrpUpG,""Besame Sin Sentir"",""The Classics, Vol. 1"",""Micro TDH"",2022-06-09,248485,69,true,,2026-02-09T17:00:42Z,"""",""King TDH LLC"",0.458,0.581,8,-9.279,1,0.267,0.229,0,0.199,0.591,170.14,4";;;;;;;;;
"spotify:track:04QLFxiUzVVD6kFekO0FIZ,""Chapiadora"",""Chapiadora"",""Cazzu";Omar Varela;"MYKKA"",2018-03-30,209213,63,false,,2026-02-09T16:50:08Z,""trap argentino,trap latino,turreo,rkt,trap"",""MUEVA"",0.909,0.851,1,-1.577,1,0.132,0.356,0.000172,0.0778,0.702,120.018,4";;;;;;;
"spotify:track:57x0IGrEHEdoy5QMBlcitJ,""Mucha Data"",""Error 93"",""Cazzu"",2019-06-03,154065,69,true,,2026-02-09T16:50:05Z,""trap argentino,trap latino,turreo"",""Rimas Entertainment LLC"",0.695,0.522,8,-7.271,1,0.321,0.192,0.0000994,0.0816,0.327,134.979,4";;;;;;;;;
"spotify:track:73IDFiVRBOtKgeZ3xzPeN6,""Otra Mujer"",""Otra Mujer"",""Ñengo Flow";"Bryant Myers"",2017-04-14,222980,57,true,,2026-02-08T05:59:55Z,""reggaeton,trap latino,urbano latino,trap"",""Real G Music, LLC"",0.754,0.354,8,-14.079,1,0.0815,0.564,0.000137,0.147,0.242,121.96,4";;;;;;;;
"spotify:track:0qqnsZeoW0ZdpyaW50cuNh,""Penas y Problemas"",""Error 93"",""Cazzu"",2019-06-03,195880,52,false,,2026-02-08T04:39:40Z,""trap argentino,trap latino,turreo"",""Rimas Entertainment LLC"",0.74,0.471,5,-8.881,0,0.138,0.331,0.000402,0.219,0.339,99.87,4";;;;;;;;;
"spotify:track:2NTR2sACm10hmFzAMzbUs1,""N.A.V.E."",""N.A.V.E."",""Cazzu"",2018-10-12,180459,57,false,,2026-02-08T04:35:23Z,""trap argentino,trap latino,turreo"",""Cazzu"",0.864,0.448,9,-7.717,1,0.267,0.665,0.00000688,0.0854,0.549,114.004,4";;;;;;;;;
"spotify:track:4fupMAdqqIoMrTPZuLt6Jz,""C14TORCE II"",""C14TORCE II"",""Cazzu"",2019-02-14,196363,63,false,,2026-02-08T03:40:45Z,""trap argentino,trap latino,turreo"",""Espantapájaros"",0.737,0.432,1,-6.473,0,0.0336,0.339,0.00000154,0.093,0.191,109.961,4";;;;;;;;;
"spotify:track:0m1zfGk4oYfj4NxBLNheHZ,""Visto a las 00:00"",""Error 93"",""Cazzu"",2019-06-03,180989,60,false,,2026-02-08T03:40:28Z,""trap argentino,trap latino,turreo"",""Rimas Entertainment LLC"",0.671,0.554,7,-7.28,1,0.479,0.643,0.0000208,0.126,0.24,177.644,4";;;;;;;;;
"spotify:track:127ozySECKXKSVUkcwUIdt,""No Dice Na"",""Real G 4 Life Baby, Pt. 2.5"",""Ñengo Flow"",2012-10-23,287746,68,true,,2026-02-06T23:26:10Z,""reggaeton,trap latino"",""Real G 4 Life"",0.502,0.87,2,-4.208,1,0.254,0.179,0,0.087,0.713,169.634,4";;;;;;;;;
"spotify:track:5AK6QqM8aUXXTk6oY00ZRh,""444 - Remix"",""444 (Remix)"",""Yan Block";De La Rose;Hades66;"Ñengo Flow"",2025-10-30,299325,82,true,,2026-02-06T23:20:45Z,""trap latino,reggaeton"",""SONAR LLC."",0.578,0.695,1,-5.084,0,0.107,0.175,0,0.305,0.357,88.729,4";;;;;;
"spotify:track:3jDSw6Az8zfeYcVNQ6h46t,""Consejo de Oro"",""Diamante de mi barrio (Diamante A)"",""Cejaz Negraz"",2022-01-20,213013,57,true,,2026-02-04T19:13:19Z,""hip hop latino"",""Crack Home Music"",0.617,0.759,11,-7.155,0,0.184,0.478,0,0.253,0.961,88.8,4";;;;;;;;;
"spotify:track:4DKAya1DJWQncWAv24FHE0,""Si Me Necesitas (Remix)"",""Si Me Necesitas (Remix)"",""Andy Rivera";"Baby Rasta y Gringo"",2013-05-08,167351,57,false,,2026-01-04T23:59:39Z,""reggaeton,música colombiana popular,trap latino"",""Andy Rivera"",0.782,0.766,9,-4.239,0,0.0467,0.394,0.00462,0.372,0.931,92.004,4";;;;;;;;
"spotify:track:0DiIYGkl5zB8gX6Ydxouyv,""Dile A Tu Amiga - Remix"",""Dile A Tu Amiga (Remix)"",""Dalmata";Totoy El Frio;"Pj Sin Suela"",2022-04-08,186947,60,true,,2026-01-04T23:55:03Z,""reggaeton,urbano latino"",""WM Mexico"",0.83,0.874,2,-4.495,1,0.0523,0.217,0,0.0295,0.788,95.015,4";;;;;;;
"spotify:track:388YhDYxPvaDIZQHWqpB4E,""Punto y Aparte"",""Rompe La Discoteca"",""Tego Calderón"",2009-11-10,206493,76,true,,2025-12-31T03:03:11Z,""reggaeton,hip hop latino"",""CdA Recordings"",0.808,0.767,1,-4.912,0,0.0445,0.255,0.0197,0.0886,0.722,94.998,4";;;;;;;;;
"spotify:track:62XjvgIuYjHBvPjAw8Xw9K,""Baby Boo"",""14 F"",""Wise";"DJ Luian"",2015-07-14,214784,48,false,,2025-12-31T01:49:56Z,""reggaeton,trap latino"",""Codiscos"",0.772,0.802,10,-4.738,0,0.318,0.16,0,0.307,0.901,169.918,4";;;;;;;;
"spotify:track:6otKe7rdZ8cglaBVysEODT,""Nadie Como Tu"",""Nadie Como Tu"",""Wisin & Yandel";"Don Omar"",2008-01-01,223266,68,false,,2025-12-31T01:33:35Z,""reggaeton,urbano latino"",""Machete Music"",0.812,0.725,4,-5.178,0,0.181,0.382,0,0.236,0.774,92.983,4";;;;;;;;
"spotify:track:6hLjcgRbZcbs1eYT2MODJJ,""Automovil - Remix"",""Reggaetronik, Vol 1"",""Ñejo & Dálmata";"Plan B"",2015-01-01,250827,35,false,,2025-12-31T00:52:20Z,""reggaeton"",""Genius Musik"",0.734,0.854,8,-5.454,0,0.237,0.423,0,0.0847,0.886,170.133,4";;;;;;;;
"spotify:track:614NVFo5csQqRnryl4jXs2,""El Teléfono"",""The Bad Boy"",""Héctor """"El Father""""";"Wisin & Yandel"",2006-01-01,235626,83,false,,2025-12-04T22:03:26Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.808,0.682,2,-7.128,1,0.0963,0.171,0.00000142,0.464,0.491,89.987,4";;;;;;;;
"spotify:track:6OaGIYcVzx5c7aEKkuYS1M,""Permítame"",""La Melodia de la Calle """"Updated"""""",""Tony Dize";"Yandel"",2009,184000,82,false,,2025-11-28T17:21:29Z,""reggaeton,urbano latino"",""Pina Records"",0.641,0.696,8,-7.329,1,0.171,0.0182,0,0.103,0.857,214.025,4";;;;;;;;
"spotify:track:4YFoQUkj0XXJgTiHp8d61y,""Quizas - Remix"",""Los Vaqueros Wild Wild Mixes"",""Tony Dize";Ken-Y;"Marioso"",2007-01-01,240200,74,false,,2025-11-27T18:20:20Z,""reggaeton"",""WY Records"",0.787,0.679,9,-4.913,1,0.0658,0.416,0,0.15,0.875,89.988,4";;;;;;;
"spotify:track:3nV7QGv51syv5DoXKeo27C,""Solo Es Mejor"",""Te Pintaron Pajaritos"",""Yandar & Yostin"",2016-12-30,197032,55,false,,2025-11-26T02:16:16Z,""reggaeton"",""Yandar & Yostin"",0.731,0.967,9,-1.962,0,0.182,0.121,0,0.0724,0.969,159.958,4";;;;;;;;;
"spotify:track:2wgDAPgBhFA7pnIbm0YOhP,""Me Mata"",""Me Mata"",""Bad Bunny";Mambo Kingz;DJ Luian;Arcángel;Almighty;Bryant Myers;Noriel;Baby Rasta;"Brytiago"",2017-04-11,412631,75,false,,2025-11-20T23:58:29Z,""reggaeton,trap latino,Música latina,urbano latino,trap,dembow"",""Hear This Music"",0.841,0.53,9,-11.467,1,0.205,0.551,0,0.119,0.686,114.028,4";
"spotify:track:21qg0IBZf8R12qHd9A3AA4,""Salvatore"",""Honeymoon"",""Lana Del Rey"",2015-09-18,281093,83,false,,2025-11-20T11:04:11Z,"""",""Polydor Records"",0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,4";;;;;;;;;
"spotify:track:3YT1coaqAGWLRBIBJOu8AN,""En Su Nota"",""King Of Kings"",""Don Omar";"Mackie Ranks"",2006-01-01,219333,71,false,,2025-11-11T23:26:25Z,""reggaeton,urbano latino"",""UMLE - Machete"",0.656,0.843,6,-5.927,0,0.272,0.00501,0.0000237,0.156,0.883,192.018,4";;;;;;;;
"spotify:track:5ADrOgdsPV1BjT8RmlV6PC,""En Las Noches Frias"",""Real G 4 Life"",""Ñengo Flow"",2011-05-14,255904,13,false,,2025-11-04T12:34:19Z,""reggaeton,trap latino"",""full records"",0.592,0.703,0,-6.696,0,0.138,0.0337,0,0.0894,0.882,81.231,4";;;;;;;;;
"spotify:track:0nPGZNoj1fUNMQdNCwEeda,""Privado"",""Privado - Single"",""Rvssian";Nicky Jam;Farruko;Arcángel;"Konshens"",2016-11-18,260127,64,true,,2025-11-04T12:27:15Z,""trap latino,dancehall,reggaeton,Música latina,urbano latino,soca,riddim,ragga,reggae,shatta"",""Head Concussion Records"",0.749,0.547,8,-6.778,0,0.144,0.0135,0,0.118,0.343,127.054,4";;;;;
"spotify:track:1Ym6aMuT5bliaZMC67AmPp,""Cherry"",""Lust For Life"",""Lana Del Rey"",2017-07-21,180902,75,true,,2025-11-01T22:06:20Z,"""",""Polydor Records"",0.449,0.534,8,-9.493,0,0.0494,0.048,0.0011,0.384,0.342,94.261,3";;;;;;;;;
"spotify:track:1nbbifPCyhOP4ggkKNkIyP,""Snap Chat - Remix"",""Snap Chat (Remix)"",""Lary Over";"Anuel AA"",2016-06-22,346110,58,true,,2025-10-28T13:34:54Z,""trap latino,trap,dembow,reggaeton,urbano latino,Música latina"",""2016 Young Hollywood Music Group, LLC."",0.771,0.54,9,-6.49,1,0.0468,0.619,0.0000313,0.316,0.227,113.96,4";;;;;;;;
"spotify:track:1ztjK7Bw9o4eaGsT7dOoma,""Cleptomania"",""Los Invasores de la Avenida"",""Engendros Del Pantano"",2012-03-01,217803,46,true,,2025-10-23T01:28:22Z,""hip hop latino"",""Estudio Creativo Universal"",0.615,0.898,2,-3.15,1,0.314,0.0744,0,0.289,0.643,183.929,4";;;;;;;;;
"spotify:track:6jczZKn34CKP1OoyAJO9O2,""Tosco"",""Tosco"",""Fondo Blanco"",2022-12-16,292127,52,false,,2025-10-23T01:23:06Z,""hip hop latino"",""Fondo Blanco"",0.811,0.531,7,-10.104,0,0.187,0.159,0,0.0951,0.772,95.997,4";;;;;;;;;
"spotify:track:3yyMBZXZXL5ihfHihlnChG,""Buena Cejon"",""Psicomagia"",""Cejaz Negraz"",2018-08-19,162723,55,false,,2025-10-23T01:10:24Z,""hip hop latino"",""Crack Home Music"",0.594,0.537,7,-13.728,1,0.404,0.48,0,0.253,0.637,175.879,4";;;;;;;;;
"spotify:track:4aYhFY9ITenqSodAXyOeGg,""Lova"",""Edición Especial"",""Movimiento Original"",2010-01-01,214413,59,false,,2025-10-23T01:02:26Z,""hip hop latino,reggae en español,reggae"",""Movimiento Original"",0.766,0.577,5,-7.351,0,0.301,0.186,0,0.135,0.868,81.482,4";;;;;;;;;
"spotify:track:0wWpNOMOgKtWodVZnGplJO,""Reina"",""Buscando Millones"",""Cejaz Negraz"",2010-06-23,213613,57,true,,2025-10-23T00:55:25Z,""hip hop latino"",""Crack Home Music"",0.811,0.394,6,-7.326,0,0.257,0.066,0,0.0884,0.874,76.999,4";;;;;;;;;
"spotify:track:3D3GhPBoHPfofHxXajN9OZ,""Tan Solo Fuimos"",""Tan Solo Fuimos"",""Almas de Barrio"",2016-08-25,252786,53,true,,2025-10-23T00:52:43Z,""hip hop latino"",""Almas de Barrio"",0.557,0.63,0,-10.284,0,0.429,0.468,0,0.414,0.656,170.177,4";;;;;;;;;
"spotify:track:55mzJ0LftLnef8sxAjrMkU,""Debo Entender"",""Debo Entender"",""Santa Fe Klan";Neto Peña;"Yoss Bones"",2019-12-12,238419,73,false,,2025-10-23T00:46:46Z,""hip hop mexicano,hip hop latino,r&b latino"",""473 Music"",0.678,0.457,0,-6.854,1,0.177,0.741,0,0.113,0.563,72.156,4";;;;;;;
"spotify:track:1UpJMfx6fGd6HvZxz9fFjt,""Planta Medicinal"",""Planta Medicinal"",""Santa Fe Klan";"Bubaseta"",2020-03-12,227735,57,true,,2025-10-23T00:44:34Z,""hip hop mexicano,hip hop latino"",""473 Music"",0.687,0.491,9,-5.048,0,0.328,0.408,0.00000101,0.199,0.815,75.929,4";;;;;;;;
"spotify:track:45pI8224KKX9Gx5fiyvEAh,""The Blackest Day"",""Honeymoon"",""Lana Del Rey"",2015-09-18,365760,72,false,,2025-10-22T18:09:41Z,"""",""Polydor Records"",0.445,0.522,2,-8.007,1,0.0331,0.363,0.000487,0.0797,0.162,107.752,4";;;;;;;;;
"spotify:track:15actjx4Wa7QVrq75SURHV,""Choca"",""Love And Sex"",""Plan B"",2014-09-09,220986,73,false,,2025-10-18T11:36:54Z,""reggaeton"",""Pina Records"",0.856,0.838,4,-4.919,0,0.12,0.217,0.00000555,0.0586,0.497,88.024,4";;;;;;;;;
"spotify:track:3gYco8uoFBmpxqYlz3Zhs7,""0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]"",""Chosen Few: New Generation"",""Boy Wonder CF";Jon Z;Noriel;Baby Rasta;Darkiel;Messiah;LYAN;"High Quality"",2023-11-21,335736,71,false,,2025-10-18T10:57:46Z,""reggaeton,trap latino,trap,dembow,urbano latino,riddim"",""Chosen Few Emerald Ent. Inc."",0.894,0.721,4,-5.829,0,0.259,0.155,0,0.154,0.392,107.963,4";;
"spotify:track:0DgvJHXNXpvHBTrOPwC7v4,""El Duelo"",""De Camino Pa La Cima"",""J Alvarez"",2013-12-04,187533,31,false,,2025-10-16T19:51:45Z,""reggaeton,urbano latino"",""Codiscos"",0.769,0.716,8,-6.11,0,0.0466,0.111,0,0.0909,0.726,92.997,4";;;;;;;;;
"spotify:track:0DzPECq3kQMI8TFcDwqxLy,""Pa' Que Mentir"",""Pa' Que Mentir"",""The Secret Panda";Ele A El Dominio;"Lito Kirino"",2017-09-14,218709,9,true,,2025-10-16T14:01:37Z,""trap latino,trap,dembow"",""The Secret Panda, LLC"",0.717,0.66,7,-4.765,0,0.14,0.171,0.0502,0.157,0.524,137.096,4";;;;;;;
"spotify:track:2e2ZtZbe6rQoOnUizqowNT,""C14TORCE II"",""C14TORCE II"",""Cazzu"",2019-02-14,196363,4,false,,2025-10-16T13:28:24Z,""trap argentino,trap latino,turreo"",""Espantapájaros"",0.737,0.432,1,-6.473,0,0.0336,0.337,0.00000139,0.093,0.19,109.96,4";;;;;;;;;
"spotify:track:15yuvKhcoEtV5KwKxqHSwa,""Burbujas de Cristal"",""Burbujas de Cristal"",""Cartel De Santa";"Millonario"",2019-12-16,224624,79,true,,2025-10-01T16:04:25Z,""hip hop mexicano,hip hop latino"",""Babilonia Music, S.A. De C.V."",0.783,0.75,1,-4.891,1,0.106,0.218,0,0.546,0.48,123.043,4";;;;;;;;
"spotify:track:2vtmY2mSccRzKGjtcHSzI3,""Diet Mountain Dew"",""Born To Die - The Paradise Edition"",""Lana Del Rey"",2012-01-01,222920,80,false,,2025-09-25T16:17:09Z,"""",""Polydor Records"",0.595,0.696,10,-5.921,0,0.0417,0.276,0,0.411,0.533,88.013,4";;;;;;;;;
"spotify:track:4RF4iaYoM1XBbdvmC6zRtD,""Lilith"",""Gardener of Eden"",""Saint Avangeline"",2022-04-22,255709,70,false,,2025-09-25T15:55:04Z,"""",""Saint Avangeline"",0.424,0.39,0,-9.042,1,0.0271,0.171,0.473,0.115,0.0396,110.003,4";;;;;;;;;
"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,""One Of The Girls (with JENNIE, Lily Rose Depp)"",""The Idol Episode 4 (Music from the HBO Original Series)"",""The Weeknd";JENNIE;"Lily-Rose Depp"",2023-06-23,244684,92,false,,2025-09-25T15:48:21Z,""k-pop"",""XO / Republic Records"",0.264,0.64,8,-6.221,1,0.0442,0.0393,0.00000231,0.151,0.19,84.828,4";;;;;;;
"spotify:track:2mdEsXPu8ZmkHRRtAdC09e,""Cinnamon Girl"",""Norman Fucking Rockwell!"",""Lana Del Rey"",2019-08-30,300683,89,false,,2025-09-25T15:38:22Z,"""",""Polydor Records"",0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,5";;;;;;;;;
"spotify:track:3BJe4B8zGnqEdQPMvfVjuS,""Summertime Sadness"",""Born To Die - The Paradise Edition"",""Lana Del Rey"",2012-01-01,265427,86,false,,2025-09-25T15:31:18Z,"""",""Polydor Records"",0.565,0.654,1,-6.826,0,0.0335,0.0542,0.0000018,0.122,0.235,111.968,4";;;;;;;;;
"spotify:track:5Y6nVaayzitvsD5F7nr3DV,""West Coast"",""Ultraviolence (Deluxe)"",""Lana Del Rey"",2014-01-01,256760,84,false,,2025-09-25T15:24:28Z,"""",""Polydor Records"",0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,4";;;;;;;;;
"spotify:track:1NZs6n6hl8UuMaX0UC0YTz,""Brooklyn Baby"",""Ultraviolence (Deluxe)"",""Lana Del Rey"",2014-01-01,351640,85,true,,2025-09-25T15:19:24Z,"""",""Polydor Records"",0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,4";;;;;;;;;
"spotify:track:6PnluwP0fjGnpIBsqTdUTq,""Pretty When You Cry"",""Ultraviolence (Deluxe)"",""Lana Del Rey"",2014-01-01,234146,78,true,,2025-09-25T15:14:28Z,"""",""Polydor Records"",0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,4";;;;;;;;;
"spotify:track:146AgwEEI6STqRZhKWdJbh,""Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel)"",""Voodoo"",""Jon Z";Baby Rasta;Ele A El Dominio;"Noriel"",2019-06-21,217525,74,true,,2025-09-24T17:17:11Z,""trap latino,trap,dembow,reggaeton"",""Chosen Few Emerald Entertainment, Inc. / EMPIRE"",0.897,0.629,9,-4.456,0,0.194,0.315,0,0.18,0.278,120.019,4";;;;;;
"spotify:track:4dWY6RpM9zmYvwqxrNvwtV,""Tocame"",""Fuera de Órbita"",""La Santa Grifa"",2022-02-01,233064,80,true,,2025-09-24T15:55:39Z,""hip hop mexicano,hip hop latino,sierreño triste"",""La Santa Grifa"",0.647,0.367,11,-14.356,0,0.595,0.198,0,0.109,0.714,99.803,4";;;;;;;;;
"spotify:track:1uLAKESXylbYIK2tSMh7XT,""Deja"",""El Movimiento: The Mixtape"",""J Alvarez";Jory Boy;"Ñejo & Dalmata"",2010-11-16,276573,64,false,,2025-09-24T15:46:25Z,""reggaeton,urbano latino,trap latino"",""NelFlow Inc."",0.743,0.76,1,-5.48,1,0.13,0.224,0,0.362,0.756,81.007,4";;;;;;;
"spotify:track:2nMeu6UenVvwUktBCpLMK9,""Young And Beautiful"",""Young And Beautiful"",""Lana Del Rey"",2013-01-01,236053,89,false,,2025-09-23T20:03:31Z,"""",""Polydor Records"",0.324,0.416,11,-8.92,0,0.0368,0.262,0.0000369,0.11,0.151,113.986,4";;;;;;;;;
"spotify:track:2sA4woGW5KgEgGXXxOKPAZ,""Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix"",""Amigos y Enemigos (Remix)"",""Trap Capos";Noriel;Bad Bunny;"Almighty"",2017-02-06,295304,76,true,,2025-08-24T21:10:16Z,""trap latino,trap,dembow,reggaeton,Música latina,urbano latino"",""Sony Music Latin"",0.752,0.748,6,-3.755,1,0.0895,0.289,0,0.105,0.497,115.01,4";;;;;;
"spotify:track:4ZtSifmVEda37YUYnnHz1y,""Se Te Hizo Tarde"",""Se Te Hizo Tarde"",""Ñejo";Ele A;Jon Z;"Jamby El Favo"",2018-01-19,358764,22,true,,2025-08-23T13:35:56Z,""reggaeton,trap italiano,trap latino,trap,dembow"",""2018 La Fama Allstars, LLC."",0.698,0.801,10,-5.746,0,0.0639,0.319,0,0.316,0.905,169.995,4";;;;;;
"spotify:track:4L7aKl1mEGaysEqbfkNigM,""Martes De Galeria"",""Semblante Urbano"",""El Roockie";"De La Ghetto"",2007-01-01,266560,41,false,,2025-08-16T16:32:41Z,""reggae en español,reggaeton,trap latino,urbano latino"",""LT"",0.772,0.675,10,-4.316,0,0.0551,0.341,0,0.745,0.789,112.009,5";;;;;;;;
